"text_object","containsMention_category","weekday_category"
"rt chun li from street fighter ii drawn by satoshi urushihara",1,3
"what a sad night ",0,3
"rt “i surprised my closest inner circle with a trip to a private island where we could pretend things were normal…",1,3
"julie i did not ask",1,3
"i’m so fucking sleepy mane",0,3
"rt literally brought tears to my eyes your first ever award after years of grinding and sticking to your roots congratulatio…",1,3
"alright here we go themaskedsinger",0,3
"marrwrites i might take my responsibility as a useless undesirable gift very seriously but im too much of a…",1,3
"rt bois i have written a poem to capture our current political moment",1,3
"chanyeol was cheating with other girls",1,3
"rt there are a few days left to enter our heritage giveaway like share and tag friends how to enter enter to win our lev…",1,3
"y’all ready??? marriedatfirstsight",0,3
"rt gulf morning <u+bd><u+fef><u+> <u+e> <u+e><u+e><u+e><u+e><u+e><u+eb><u+e><u+e><u+e><u+e><u+e><u+e> mv<u+e><u+ef><u+e><u+ec><u+e><u+eb><u+e><u+e> <u+ee><u+e><u+e><u+ed><u+e><u+e><u+e><u+e><u+e><u+e><u+e><u+e><u+e> at am lets streaming mv together na kha gulfkan…",1,3
"rt breaking supreme court rejects trump bid to block north carolina mail in ballot deadline extension",1,3
"good morning friends",0,3
"rt carry on",1,3
"rt thinking of opening commissions",1,3
"japanese sake taste like wine yes wine taste like japanese sake? sake japan ikki ikkisake",0,3
"rare vulnerable a sweeter place",0,3
"rt happy birthday to you i know ur not on twitter but if u see this i miss u man i hope ur doing alright",1,3
"wow you learn something new every day this is a good one",1,3
"rt riggedelection also noticibly absent from us trending sections over the last days yet over individual tweets…",1,3
"to visit you and do things together such as going on a walk talk about out thing watch a movie you…",1,3
"then wat? u just imagine this shit into reality?",1,3
"rt libra always give without remembering and always receive without forgetting",1,3
"rt official protect your artists and take action against the kmedia who always try to include them into situations i…",1,3
"i dont really need a jowa grabe hay",0,3
"congratulations to molino stewarts own for his study being published",1,3
"caught up with show tonight simon <u+fe><u+fd>",1,3
"i want views taylerholderisoverparty",0,3
"if i get askeddo i want $ for a weekly allowance one more time today i am going to screammm",0,3
"fees ",0,3
"sublime",1,3
"word i’m in the deep south and it’s been said you need a passport to come down here so but…",1,3
"rt how does climate affect marine food webs? <u+f> marine scientists from around the world run the same experiment at the…",1,3
"rt go and get them rings fitted worldseries",1,3
" pittys …",1,3
"exactly",0,3
"false dichotomy we can we upset about both but the looting is becoming a way of life if you actua…",1,3
"""well it depends on what you mean by really but yes i have been kissed before"" he responds with…",1,3
"rt ajilore today i have a new brief showing the further spread of the virus in rural areas i focus on solutions that will reve…",1,3
"rt are u lost vinegar??",1,3
"rt what the hell is happening???? kang taehyun is insane????????? members",1,3
"rt “he was insane for this” and it’s just jonghyun from shinee",1,3
"rt they think aoc has a decades long future in politics theyre probably right so theyre starting to…",1,3
"otb + fine line always you + canyon moon",1,3
"spoopin around w heart rate | charity humble extralife",0,3
" minute shenanigans ivy manning",0,3
"rt these aimee earrings carry some of the most gorgeous blue opals i’ve ever seen <u+fa>",1,3
"rt sometimes you feel down but just remember that at the end of the day its night",1,3
"noted ericaonyoutube",1,3
"trump exposed the left for what it is the left had been hiding under mainstream cover for decades",1,3
"@jennatural broken heart songs or ?",1,3
"@kategoryfive biggggg facts",1,3
"i have been thinking about this for years there is a difficult problem to solve reaching the…",1,3
"context?",1,3
"im curious how much is hate tab keeping wwtchers as well",0,3
"lol just a bounce that might be needed before collapsing",1,3
"another one from last night",0,3
" rally the troops and put em in jail the tangerine finna get you ooo",0,3
"so powerful their servers should be shut down until they reorganize",1,3
"rt catching up",1,3
"request official fridaylivestream",1,3
"rt iced coffee during cold weather still go together idc",1,3
"rt media and big tech are not covering biden corruption",1,3
" wtf is going on <u+f><u+f><u+f>",1,3
"rt what is happening in this country<u+f><u+ffb>there is no punishment for murderer ? hang on till death tauseef justicefornikita ht…",1,3
"rt gangster beek baller this can play on the wings hes quick none of that makes headache",1,3
"rt duck looting will forever be a legitimate response in a system that prioritizes property and profit over people",1,3
"hispanics for trump makes no fucking sense he doesnt even like you stop that shit",0,3
"rt larryot naughtylist days until naughty list",1,3
"rt remoaners silenced in spectacular fashion as the benefits of brexit finally begin to trickle through",1,3
"bb this man really had the nerve to tweet this knowing hed get dragged to filth good thing he already disabled…",0,3
"i made it big",1,3
"i know who i am and what i bring to the table so i don’t mind standing alone",0,3
"rt boniface small account? follow all likes and retweet now<u+fff>follow me first<u+fc>",1,3
"i think they might have to cancel launch sadly",1,3
"read carrd b u follow",1,3
"new video click here mafia mafiatheseries youtubegaming…",1,3
"rt parents who gathered in washingtondc on nov to draw awareness to vaccineinjury that thing the media tells you d…",1,3
"someone jus said “u very pretty but i feel like u stuck up” lmao",0,3
"everytime i do laundry at my brother’s place or stuff gets mixed up for no reason looked on his snap and this man is west my asa tee shirt",0,3
"rt cool move <u+fe><u+f>",1,3
"rt prod junkyu soon on treasures song credits list<u+fe><u+f><u+fe>",1,3
"rt anyways my favorites so far",1,3
"limited edition",1,3
"another grown person pulling this we really not gon make it <u+fe>",1,3
"i wouldnt want to either god knows what chemicals youd have to use to get all th…",1,3
"rt earlier this year with the gallery closed to the public for the first time in its year history we collaborated w…",1,3
"guess biased e raposo utted",1,3
"gueeenoo gg",1,3
"you put on a show but you never wanted it to go anywhere stimulus only leave the wi…",1,3
"rt important to note that miles taylor was not dhs chief of staff on september when he published anonymous op ed in…",1,3
"hey guys it’s my first day on the job as sm’s pr manager have i missed anything ?",0,3
"rt imagine this being your business and for absolutely no reason in just a matter of seconds everything gets taken away f…",1,3
"rt packing it in for the night and leaving you with the secrets of mr personality after saying that blacks don’t want to be su…",1,3
"the only thing men have is the audacity keep lying babes it was and it will always be your loss",0,3
"morning nico ty",1,3
"rt our doctors found that a common formula for measuring kidney function discounted the severity of black patie…",1,3
"rt “the ongoing sixth mass extinction may be the most serious environmental threat to the persistence of civilization beca…",1,3
"who did this? i just wanna talk",0,3
"rt shrooms and weed shouldn’t be considered drugs only man made shit",1,3
"elegant energy is what i was going to go with but i’m not % in love with it so if u have any ideassss drop emmmm",0,3
"rt want to hear more from ? join us next tuesday november at pm est for a special one hour event htt…",1,3
"rt i like this view <u+fd> nyc <u+ffa><u+ff>",1,3
"wow thank you retweeting that i hadnt heard of that ",1,3
"i will be successful i will be successful i will be successful i will be successful i will be successful i will be…",0,3
" let’s go miguel",1,3
"did she lie",1,3
"rt ‘i cant stop me’ m v youtube views • day m • day m • day m hours left total m <u+faf> ho…",1,3
"rt after k+ hours of testing we’re are excited to share that all xbox xbox and xbox one games playable on xbox one today…",1,3
"rt <u+c><u+fef> please protect your idols <u+c><u+fef> smprotectchanyeol",1,3
"rt ""i was nominated for three nobel peace prizes"" trump just now roars to his rally crowd in arizona they cheer",1,3
"i have a cold and i went to go take a covid test today and hacked all over the nurse lady i felt so bad",0,3
"rt very curious that the only people upset about walmart being looted had all of their generational wealth built on looting <u+f>",1,3
"it’s not the eagles getting healthier it’s the rest of the nfc east that is giving me confidence",1,3
"rt i wish people would meet my level of excitement it shouldn’t but it discourages me ahaha",1,3
"you just described the most perfect meal ever invented",1,3
"rt its so simple",1,3
"rt sm have no other choice girls generation are being called into the studio as we speak",1,3
"rt twitter locked my account until i removed the screenshot of hunter biden’s text convo with his mother about sexual allega…",1,3
"rt when you are environmentally friendly pero si quema cuhh",1,3
"i want to be like you when i grow up",1,3
"don’t forget morey made a lot of bad moves but that was only because of fertitta ev…",1,3
"being quiet <u+fd>",0,3
"what on earth",0,3
"rt trump is running on his record biden is running from his record",1,3
"rt fiends with benefits a short comedy film i made in isolation during the first month of lockdown has been getting a lot of l…",1,3
"the reason why mfs who sell lashes will never get any of my money <u+f><u+faf><u+faf>",0,3
"rt so we told nigerian police to stop killing us and now they’ve refused to do their work? is this real? <u+fd>",1,3
"yes i like to believe so? you can make a wish? doesnt hurt plus ive noticed when i see more of a…",1,3
"rt rent free",1,3
"i feel like we have a dystopian convo once a month on here lol",1,3
