text_object,containsMention_category,weekday_category
"so sick of his bullshit i’ve blocked he’s a snake",1,5
"it’s officially the season of the witch happy october st everyone &lt",0,5
"full moon pt ii",0,5
"rt congratulations atinxsb <u+f> sb voting day sbmtvpeat",1,5
"scherer i loved that moment",1,5
"hey who can i talk to about a delayed package? been stalled in nj since the th",1,5
"at least ten local businesses are suing the because of his shutdown order",1,5
"just watched you on and it was down right refreshing to hear someone speak so fluently in…",1,5
"rt nice one but shame of the result in the end",1,5
"shes thx ‘<u+>‘ i uploaded the finished product please look thank you",1,5
"rt cutenessoverload <u+ff><u+ffa> russias yakutian laika cubs <u+f> are the most adorable friends one can have they are of a working dog b…",1,5
"rt @nicksy nah honestly what’s corona’s issue",1,5
"rt im not crying you are <u+fd><u+fd> imissthem lexa clarke clexabts",1,5
"rt jake jake",1,5
"eggerichs he’s lying i won that game all by myself <u+f>",1,5
"anita aluado sonic ?",1,5
"yes exactly",1,5
"rt i miss ot mamavote nuest",1,5
"rt now holds the title of the most requested artist on the fridaylivestream for the th week in a row an…",1,5
"hernandez this is just incorrect and why do people keep drawing comparisons to sweden without…",1,5
"rt im blessing lucky follower with $ just follow the directions <u+f><u+ffc> like and retweet this with blessedohana <u+f><u+ffc> tag pe…",1,5
"rt felt like doing something with purple today <u+fe>purple makeup eyeshadow mua nyx bitbotmakeup cute beauty beautytwit…",1,5
"i wish it work",0,5
"chicago winters are more tolerable when you have the proper tools",0,5
"rt bouncer &gt crash <u+><u+fef> + <u+b><u+fef>",1,5
"i agree",1,5
"rt instagram sprinkle cake bakers warming up for lockdown ",1,5
"this fuckimg guy is using the merry christmas thing we should all call busted open tomorrow a d just cut promos on him",1,5
"rt i read your heartfelt tweet and have taken a moment to reflect these are difficult times and even the best among us l…",1,5
"were sorry to hear that – mind following us so we can share more details over dm? let us know once you have",1,5
"rt never before have ""cases"" been based on flawed diagnostics without clinical evaluation never before have meaningless ""cases""…",1,5
"better question how many laptops can the feebs ignore?",0,5
"rt marina stelle nation this is our moment",1,5
"it is not an apology of course they regret it and saying that is not the same as saying “we apologise…",1,5
"it aint really that bad but you still wanna see it?",1,5
"rt spotify fc na tomorrow we go judge your matter o hope say una dey stream mil",1,5
"rt aya maruyama with pink guitar rt if you agree",1,5
"rt i am progressive i am progressive af i am oh so progressive i believe healthcare education healthy food clean water…",1,5
"rt todays engagement…",1,5
"rt exols todays been a day of mixed feelings its relieving and confusing at the same time but you havent forgotten…",1,5
"as winnipeg moves into code red on monday new restrictions will take hold tells you what the new…",1,5
"and just to be clear i was referecning kemp with that “b” word",1,5
"i know right haha and thank you <u+fc>",1,5
"rt we were able to pinpoint where and when the hunter biden burisma conspiracy theory started it was in december in a…",1,5
"just look up “mental age drawing”",1,5
"rt stupid fucking midget poison dwarf ooo eat out everyone promise its sound fuck off",1,5
"vile not as weird as chameleonzilla",1,5
"rt i’ll give $ to one person in hours who retweets this and follows the below instagram show proof link ",1,5
"rt channing crowder on paying taxes as a millionaire",1,5
"rt online ""however in the lekkitollgate issue very clear the whole world was watching people were watching from america it was…",1,5
"rt now holds the title of the most requested artist on the fridaylivestream for the th week in a row an…",1,5
"cant seem to shake these young mans blues",0,5
"rt we can win texas",1,5
"rt to finish thread barr has said",1,5
"what happened again",1,5
"yeah that makes sense its crazy how much of a difference your car can make in some ways its quite nic…",1,5
"sama thank you so much happy halloween<u+f>",1,5
"• what is ur star sign and what do u like about it",0,5
"rt mentally im here",1,5
" is taking care of business leads pontiac early in the second",1,5
"rt how it started how it’s going",1,5
"rt its friendship friendship just a perfect blendship when other friendships have been forgot ours will still be hot hot c…",1,5
"rt if you support a politician and you have no type of constructive criticism for the politician you support you are a brain…",1,5
"congrats dudes well deserved happy for you guys",1,5
"omg stop i love her <u+fa>",0,5
"pls u look so good im in awe",1,5
"serious question is it possible to be sex replused without being ace? because i used to think you couldnt have on…",0,5
"rt four different news outlets published damning stories about trump administration corruption in four different agencies no…",1,5
"rt happy halloween",1,5
"the republican led senate senate intelligence committee concluded…",1,5
"rt they have u turned every decision of significance since they came to power they possess no concept of organised governa…",1,5
"okay if you say so—",1,5
"rt purple icing is the licorice of the icing world",1,5
"theyre baaack swim and swipe away <u+fb><u+fb><u+fb> in our halloween googledoodle sequel feline lucky? my score ",0,5
"rt ""if its pentagon arent they like really famous group""",1,5
"what i tell myself every time i can’t reach the top shelf",0,5
"what? what? wgat?",1,5
"rt fam growing every day <u+a><u+ffc><u+><u+fef><u+fc>",1,5
"rt @tyedied broken homes",1,5
"on the blog i threw a costume party for my baseball cards and a few big names showed up",0,5
"<u+f>open bo and vcs semarang<u+f> ready inc exc wa availsemarang angelsemarang bosemarang…",0,5
"rt i googled shitty death metal bands and well",1,5
"freecodefridaycontest id recruit a mechanic good with tools <u+fe> and if your get away vehicle brakes down…",1,5
"rt free for a limited time he was stuck living in the past she could only focus on her future together they dreamed of…",1,5
"rt i’m not gonna write you a love song",1,5
"rt oh idk about you but it’s still endsars for me",1,5
"rt y’all hate trmp in office but don’t want to vote? make it make sense",1,5
"rt <u+ff><u+fef> i followed and i vote for rm of bts twt for biggestcrush on tdyawards",1,5
"rt the world needs to hear voice recording in a video like this saying what happened date tim…",1,5
"can’t wait to meet my soulmate <u+fd>",0,5
"pray the real can relate and that the cards deal both ways",0,5
"hard to buy a costume when you got no flow",1,5
"rt the radicalization of don lemon is still something to behold",1,5
"rt @gabrielpicolo this is the year i came out as asexual to my parents so i bought new kicks to celebrate ace week",1,5
"hi goodmrng",1,5
"rt yaaaaallllllll george lopez reunion <u+fd><u+fd><u+fd><u+fd>",1,5
"wait like half dis true",0,5
"i love you so much <u+fa><u+fa><u+fa><u+fa><u+fa><u+fa>",1,5
"rt when you drunk and want to get your skincare over with",1,5
"federal court approves $ million trump university settlement",1,5
"twitter must not like this video it’s not playing now",1,5
"it makes me so grossed out wtf are pumpkins doingggggg",1,5
"wahnt u need youuu",0,5
"they dont want yoouu to have nothing",0,5
"someone want to remind tim tebow what a “bold” prediction is? because this ain’t one <u+f>",0,5
"rt the posts twitter account gained nearly followers during blackout",1,5
"i thought this was lmao",1,5
"rt ’s madeinlagos has debuted at on the worldwide apple music chart <u+> top = new record stream and buy…",1,5
"rt lets goooooooooo",1,5
"@abuelbanat hindus by transmitting good samskars = adab roughly based on brahminical norms and practices t…",1,5
"rt sue bird and megan rapinoe got engaged <u+fd> via ",1,5
"denee <u+fa><u+fa>thx youuu",1,5
"she loves us my heart",0,5
"me when i lie",0,5
"rt jennie rt this and drop yours<u+f> mama’s fan choice awards mamavote treasure",1,5
"rt im proud to be a hispanic american i studied and worked hard to come here legally how it…",1,5
"tucker is a sociopath where is his bow tie now? where is his big tent now? what a creeper",1,5
"rt ""life goes on"" twt",1,5
"thanks for calling me ugly ",1,5
"k hi dina i’m drunk",1,5
" qual?",1,5
"i just watched your interview on the michael brooks show dan excellent stuff",1,5
"rt thth really?",1,5
"aristotlefullthrottle is live join the discussion on twitch",0,5
"rt under display touch id may come to iphone in ",1,5
"literally ""mcdonalds drive through""",1,5
"rt well it took me two years to upload it to steam but i finally got around to doing that p in time for halloween too…",1,5
"cignals good postar star poster",1,5
"some cars honking over your speech? imagine big tech msm and hollywood conspiring to silence you welcome to…",0,5
"thank goodness for that haha and yes i miss french butter so salty so tasty so good even the ham is better",1,5
"she is crazy lol",1,5
"rt mema post<u+f>",1,5
"rt jeff bezos net worth in $ jeff bezos net worth in $ federal minimum wage in $…",1,5
"exactly",1,5
"already did it i love watching your videos<u+fc>",1,5
"it’s my friday <u+fb><u+>",0,5
"<u+f>but i am in love with u<u+f>",1,5
"preach it",0,5
"rt mavsfan y’all niggas make cheating sound so uncontrollable just say you impulsive and lack discipline grown yet immature pit…",1,5
"rt how trump should approach the final debate | via",1,5
"rt my music taste is my favorite thing about me",1,5
"rt i still think about this",1,5
"i ended up making stories in the qrts<u+f>",1,5
"well fuck",0,5
"be confident",1,5
"nia long’s and still looks good",0,5
"cha go to sleep tf also cha ha ha ha sleep go brr brr",0,5
" take me w u",1,5
"just need that marroon pair",0,5
"let me find out you’re hating on your dog",1,5
"meditation is for everyone",0,5
"pascal thank you very much i really appreciate <u+ff><u+ffb>",1,5
"rt goal retweets <u+fe> mamavote treasure",1,5
"rt alex aguirre protection squad where u at pearlnextdoorep",1,5
"rt @kdash delete him as soon as he tell you no",1,5
"tonight’s the night i finally make the jjapaguri that was meant for one i am excited",0,5
"rt one day with you <u+f>",1,5
"maybe if i jizz in you unprotected they will fill up on their own?",1,5
